customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score
2766,63,8,3961.89,3,2,1,321
2767,44,9,8603.99,3,2,4,324
2768,172,14,12628.02,1,4,4,144
2769,49,15,9407.35,3,4,4,344
2770,238,8,4390.57,1,2,2,122
2771,28,11,4444.15,4,3,2,432
2772,22,13,10368.36,4,4,4,444
2773,47,6,2208.91,3,1,1,311
2774,17,7,2440.71,4,1,1,411
2775,295,11,10282.2,1,3,4,134
2776,32,11,5042.51,4,3,2,432
2777,56,7,7820.280000000001,3,1,3,313
2778,347,9,8539.03,1,2,4,124
2779,77,12,4029.45,2,4,1,241
2780,30,16,5960.14,4,4,2,442
2781,108,11,5626.2699999999995,2,3,2,232
2782,143,3,1611.0,2,1,1,211
2783,295,7,4029.23,1,1,1,111
2784,130,12,10638.97,2,4,4,244
2785,104,6,5335.02,2,1,2,212
2786,285,9,4816.61,1,2,2,122
2787,114,4,2823.27,2,1,1,211
2788,177,9,5636.33,1,2,2,122
2789,50,7,2762.9900000000002,3,1,1,311
2790,227,5,2027.32,1,1,1,111
2791,131,8,2910.67,2,2,1,221
2792,520,6,2269.87,1,1,1,111
2793,58,11,5249.36,3,3,2,332
2794,1,13,8930.34,4,4,4,444
2795,245,9,10679.189999999999,1,2,4,124
2796,94,10,6883.9400000000005,2,3,3,233
2797,128,9,5241.29,2,2,2,222
2798,33,10,6682.58,4,3,3,433
2799,16,9,3489.0299999999997,4,2,1,421
2800,16,10,8617.380000000001,4,3,4,434
2801,74,9,6239.889999999999,3,2,3,323
2802,47,13,9160.09,3,4,4,344
2803,347,5,1448.9299999999998,1,1,1,111
2804,14,17,14179.39,4,4,4,444
2805,41,14,7242.52,3,4,3,343
2806,24,8,2915.93,4,2,1,421
2807,71,9,7508.860000000001,3,2,3,323
2808,345,7,2106.24,1,1,1,111
2809,42,6,4552.68,3,1,2,312
2810,219,6,2849.92,1,1,1,111
2811,21,12,7791.2,4,4,3,443
2812,62,10,6825.78,3,3,3,333
2813,59,10,6569.01,3,3,3,333
2814,95,12,7885.51,2,4,3,243
2815,196,15,13310.23,1,4,4,144
2816,13,10,6923.83,4,3,3,433
2817,123,13,12821.81,2,4,4,244
2818,128,10,3877.87,2,3,1,231
2819,176,6,4769.24,1,1,2,112
2820,213,12,13482.49,1,4,4,144
2821,656,2,137.27,1,1,1,111
2822,29,9,7154.0599999999995,4,2,3,423
2823,197,3,2203.38,1,1,1,111
2824,187,15,15551.789999999999,1,4,4,144
2825,21,7,4922.2,4,1,2,412
2826,115,7,2097.69,2,1,1,211
2827,25,9,10166.48,4,2,4,424
2828,15,12,6946.63,4,4,3,443
2829,116,9,7995.79,2,2,3,223
2830,43,11,3409.87,3,3,1,331
2831,296,6,3388.06,1,1,1,111
2832,422,8,5987.53,1,2,2,122
2833,50,10,10096.01,3,3,4,334
2834,73,9,6697.82,3,2,3,323
2835,234,4,4358.48,1,1,2,112
2836,35,9,9127.92,3,2,4,324
2837,418,12,6859.2,1,4,3,143
2838,307,11,7061.45,1,3,3,133
2839,12,6,6345.12,4,1,3,413
2840,134,17,9512.289999999999,2,4,4,244
2841,13,12,8856.82,4,4,4,444
2842,1,9,7427.05,4,2,3,423
2843,48,8,4426.349999999999,3,2,2,322
2844,434,8,5871.3,1,2,2,122
2845,29,13,6464.07,4,4,3,443
2846,4,9,9708.91,4,2,4,424
2847,43,13,8258.94,3,4,4,344
2848,129,8,5301.110000000001,2,2,2,222
2849,212,11,8030.53,1,3,3,133
2850,13,8,10152.78,4,2,4,424
2851,49,11,6939.5,3,3,3,333
2852,134,13,9124.51,2,4,4,244
2853,92,8,3557.8199999999997,2,2,1,221
2854,100,7,4706.82,2,1,2,212
2855,37,9,13495.61,3,2,4,324
2856,290,7,2338.9700000000003,1,1,1,111
2857,105,12,8266.52,2,4,4,244
2858,31,12,12445.72,4,4,4,444
2859,486,5,3445.6000000000004,1,1,1,111
2860,54,11,7235.219999999999,3,3,3,333
2861,261,7,2758.2999999999997,1,1,1,111
2862,10,12,6399.53,4,4,3,443
2863,56,12,5694.08,3,4,2,342
2864,86,12,5903.860000000001,2,4,2,242
2865,64,7,2642.91,3,1,1,311
2866,197,6,6243.889999999999,1,1,3,113
2867,8,15,10519.5,4,4,4,444
2868,82,9,8199.05,2,2,3,223
2869,11,11,7131.25,4,3,3,433
2870,97,12,9120.32,2,4,4,244
2871,21,10,10317.92,4,3,4,434
2872,10,17,7345.0599999999995,4,4,3,443
2873,168,13,6663.19,1,4,3,143
2874,192,8,4276.4,1,2,1,121
2875,233,9,5990.59,1,2,2,122
2876,42,8,9039.14,3,2,4,324
2877,179,6,4635.04,1,1,2,112
2878,18,13,6482.22,4,4,3,443
2879,139,9,2950.8199999999997,2,2,1,221
2880,83,13,8668.24,2,4,4,244
2881,29,10,5532.38,4,3,2,432
2882,210,9,3646.73,1,2,1,121
2883,151,5,3775.35,2,1,1,211
2884,16,10,5988.89,4,3,2,432
2885,67,11,6581.37,3,3,3,333
2886,32,12,8038.83,4,4,3,443
2887,270,5,2279.08,1,1,1,111
2888,93,7,4702.19,2,1,2,212
2889,118,9,5406.4800000000005,2,2,2,222
2890,254,5,4994.16,1,1,2,112
2891,91,13,8345.039999999999,2,4,4,244
2892,43,14,6943.07,3,4,3,343
2893,2,17,11385.01,4,4,4,444
2894,31,8,2978.99,4,2,1,421
2895,52,11,10064.89,3,3,4,334
2896,210,12,5251.41,1,4,2,142
2897,15,15,16429.87,4,4,4,444
2898,38,13,5108.23,3,4,2,342
2899,38,13,4010.22,3,4,1,341
2900,30,13,9657.619999999999,4,4,4,444
2901,48,9,9319.84,3,2,4,324
2902,91,6,5827.03,2,1,2,212
2903,209,5,4866.23,1,1,2,112
2904,80,12,9745.58,2,4,4,244
2905,13,10,3867.3999999999996,4,3,1,431
2906,95,8,3018.84,2,2,1,221
2907,112,15,10231.08,2,4,4,244
2908,107,11,5985.39,2,3,2,232
2909,39,8,8075.839999999999,3,2,3,323
2910,196,11,7593.95,1,3,3,133
2911,57,12,9694.27,3,4,4,344
2912,3,7,5905.39,4,1,2,412
2913,192,9,6572.339999999999,1,2,3,123
2914,149,7,5559.82,2,1,2,212
2915,184,14,5776.73,1,4,2,142
2916,150,9,6553.81,2,2,3,223
2917,25,12,11373.220000000001,4,4,4,444
2918,1,9,5790.5,4,2,2,422
2919,296,7,3569.41,1,1,1,111
2920,102,9,5848.39,2,2,2,222
2921,49,6,3774.45,3,1,1,311
2922,58,5,3722.97,3,1,1,311
2923,520,7,6226.5599999999995,1,1,3,113
2924,457,6,5404.620000000001,1,1,2,112
2925,54,5,4363.79,3,1,2,312
2926,72,15,6423.6,3,4,3,343
2927,40,15,12973.42,3,4,4,344
2928,4,10,7640.93,4,3,3,433
2929,330,5,3226.87,1,1,1,111
2930,65,7,7526.460000000001,3,1,3,313
2931,30,14,7726.53,4,4,3,443
2932,6,13,7998.929999999999,4,4,3,443
2933,86,10,4787.32,2,3,2,232
2934,14,9,3696.34,4,2,1,421
2935,52,11,8961.2,3,3,4,334
2936,160,14,8999.86,1,4,4,144
2937,93,11,5294.4400000000005,2,3,2,232
2938,46,9,5744.23,3,2,2,322
2939,50,15,14247.7,3,4,4,344
2940,198,7,4635.89,1,1,2,112
2941,235,12,8697.99,1,4,4,144
2942,281,9,4009.8799999999997,1,2,1,121
2943,114,10,7935.8,2,3,3,233
2944,540,5,3454.77,1,1,1,111
2945,277,9,8437.32,1,2,4,124
2946,72,9,4573.32,3,2,2,322
2947,127,9,5458.74,2,2,2,222
2948,37,15,14676.74,3,4,4,344
2949,57,11,4982.39,3,3,2,332
2950,76,5,4244.2,3,1,1,311
2951,26,12,10135.82,4,4,4,444
2952,3,12,14958.95,4,4,4,444
2953,155,7,3907.7000000000003,1,1,1,111
2954,65,7,4871.94,3,1,2,312
2955,609,6,1929.6399999999999,1,1,1,111
2956,179,9,5015.66,1,2,2,122
2957,101,9,8906.99,2,2,4,224
2958,47,9,6172.07,3,2,3,323
2959,100,12,10239.05,2,4,4,244
2960,99,8,6458.21,2,2,3,223
2961,311,11,13327.380000000001,1,3,4,134
2962,10,15,9915.12,4,4,4,444
2963,370,9,8757.98,1,2,4,124
2964,109,12,9113.48,2,4,4,244
2965,60,10,5512.13,3,3,2,332
2966,169,11,6039.55,1,3,3,133
2967,146,17,17795.21,2,4,4,244
2968,75,12,7913.45,3,4,3,343
2969,79,7,6132.54,2,1,3,213
2970,30,9,6494.0199999999995,4,2,3,423
2971,55,11,8824.039999999999,3,3,4,334
2972,21,19,16742.47,4,4,4,444
2973,9,16,10978.939999999999,4,4,4,444
2974,17,7,4665.68,4,1,2,412
2975,20,8,5903.28,4,2,2,422
2976,2,13,7338.0199999999995,4,4,3,443
2977,260,10,5994.82,1,3,2,132
2978,55,9,4603.59,3,2,2,322
2979,46,8,8730.46,3,2,4,324
2980,129,9,8483.34,2,2,4,224
2981,121,15,8432.64,2,4,4,244
2982,98,9,7367.870000000001,2,2,3,223
2983,255,8,2710.73,1,2,1,121
2984,35,14,5201.2300000000005,3,4,2,342
2985,187,11,8505.65,1,3,4,134
2986,103,13,9571.17,2,4,4,244
2987,3,12,11662.33,4,4,4,444
2988,43,13,11989.39,3,4,4,344
2989,70,16,7766.21,3,4,3,343
2990,230,6,2422.31,1,1,1,111
2991,14,9,3934.95,4,2,1,421
2992,154,8,3888.5,1,2,1,121
2993,5,9,8066.5599999999995,4,2,3,423
2994,152,8,6093.2,2,2,3,223
2995,164,8,3641.43,1,2,1,121
2996,20,14,7593.29,4,4,3,443
2997,187,13,4954.46,1,4,2,142
2998,129,12,13154.41,2,4,4,244
2999,60,9,3237.82,3,2,1,321
3000,257,7,4965.9800000000005,1,1,2,112
3001,87,10,3401.4500000000003,2,3,1,231
3002,88,11,4040.2200000000003,2,3,1,231
3003,65,7,2514.96,3,1,1,311
3004,224,9,3041.9,1,2,1,121
3005,65,7,4196.13,3,1,1,311
3006,104,8,6297.52,2,2,3,223
3007,15,7,5480.15,4,1,2,412
3008,240,6,3179.42,1,1,1,111
3009,1,12,6928.92,4,4,3,443
3010,53,6,5113.92,3,1,2,312
3011,133,11,6166.74,2,3,3,233
3012,9,14,8401.39,4,4,4,444
3013,53,7,4021.52,3,1,1,311
3014,43,11,9157.39,3,3,4,334
3015,143,10,7205.849999999999,2,3,3,233
3016,56,10,8235.46,3,3,3,333
3017,223,7,2596.4700000000003,1,1,1,111
3018,152,15,6630.16,2,4,3,243
3019,4,18,8532.17,4,4,4,444
3020,847,3,1295.94,1,1,1,111
3021,88,11,15197.09,2,3,4,234
3022,152,10,7608.7,2,3,3,233
3023,74,9,7846.92,3,2,3,323
3024,37,9,4587.639999999999,3,2,2,322
3025,194,13,7812.469999999999,1,4,3,143
3026,72,7,1787.17,3,1,1,311
3027,272,5,2471.13,1,1,1,111
3028,57,9,11816.72,3,2,4,324
3029,139,11,7806.08,2,3,3,233
3030,146,5,4232.1,2,1,1,211
3031,490,6,7948.85,1,1,3,113
3032,48,15,13003.71,3,4,4,344
3033,58,12,5462.88,3,4,2,342
3034,14,16,17929.82,4,4,4,444
3035,27,12,5693.94,4,4,2,442
3036,87,8,3713.71,2,2,1,221
3037,48,14,6500.09,3,4,3,343
3038,16,12,6747.429999999999,4,4,3,443
3039,54,12,7881.19,3,4,3,343
3040,39,10,5874.72,3,3,2,332
3041,36,11,5632.7,3,3,2,332
3042,41,10,5782.07,3,3,2,332
3043,38,13,6582.0,3,4,3,343
3044,120,15,8546.199999999999,2,4,4,244
3045,5,10,6045.49,4,3,3,433
3046,88,13,9336.04,2,4,4,244
3047,49,9,3952.08,3,2,1,321
3048,27,12,6703.349999999999,4,4,3,443
3049,13,9,5190.59,4,2,2,422
3050,541,5,1558.22,1,1,1,111
3051,117,16,9812.19,2,4,4,244
3052,90,11,7852.62,2,3,3,233
3053,40,12,6016.36,3,4,2,342
3054,20,9,5430.75,4,2,2,422
3055,229,5,3668.0899999999997,1,1,1,111
3056,132,11,5460.13,2,3,2,232
3057,203,3,2019.8,1,1,1,111
3058,47,10,6246.53,3,3,3,333
3059,3,8,6482.91,4,2,3,423
3060,3,16,17348.75,4,4,4,444
3061,239,8,3629.23,1,2,1,121
3062,446,7,10515.27,1,1,4,114
3063,23,9,4305.26,4,2,2,422
3064,88,10,3955.19,2,3,1,231
3065,41,8,6918.8099999999995,3,2,3,323
3066,44,8,4669.51,3,2,2,322
3067,220,13,8179.83,1,4,3,143
3068,607,3,2019.67,1,1,1,111
3069,16,10,7456.79,4,3,3,433
3070,126,10,4782.13,2,3,2,232
3071,129,14,7805.34,2,4,3,243
3072,44,7,6675.81,3,1,3,313
3073,64,12,15408.8,3,4,4,344
3074,106,5,2149.67,2,1,1,211
3075,6,7,13072.27,4,1,4,414
3076,7,10,6725.21,4,3,3,433
3077,8,6,6248.24,4,1,3,413
3078,54,10,4195.61,3,3,1,331
3079,55,20,13462.79,3,4,4,344
3080,84,10,7011.51,2,3,3,233
3081,127,6,4839.780000000001,2,1,2,212
3082,9,7,6025.14,4,1,2,412
3083,18,9,4170.01,4,2,1,421
3084,323,11,5394.78,1,3,2,132
3085,69,17,15547.539999999999,3,4,4,344
3086,117,17,11315.36,2,4,4,244
3087,54,6,2951.23,3,1,1,311
3088,36,10,6038.86,3,3,3,333
3089,39,12,8931.41,3,4,4,344
3090,16,9,10138.5,4,2,4,424
3091,137,13,4927.13,2,4,2,242
3092,87,9,5610.7,2,2,2,222
3093,213,12,12825.73,1,4,4,144
3094,446,4,3109.73,1,1,1,111
3095,175,9,3742.52,1,2,1,121
3096,4,10,6030.589999999999,4,3,3,433
3097,18,11,4822.43,4,3,2,432
3098,82,9,4546.320000000001,2,2,2,222
3099,45,15,8139.650000000001,3,4,3,343
3100,81,9,5151.77,2,2,2,222
3101,124,8,6936.91,2,2,3,223
3102,11,11,6723.42,4,3,3,433
3103,36,14,9358.04,3,4,4,344
3104,13,18,6768.9,4,4,3,443
3105,45,14,11474.43,3,4,4,344
3106,142,7,7078.53,2,1,3,213
3107,3,8,5786.83,4,2,2,422
3108,286,7,4591.88,1,1,2,112
3109,39,10,5959.7,3,3,2,332
3110,27,9,6474.280000000001,4,2,3,423
3111,3,16,9935.710000000001,4,4,4,444
3112,45,7,2923.72,3,1,1,311
3113,54,10,4711.76,3,3,2,332
3114,33,13,6312.5,4,4,3,443
3115,24,7,3133.25,4,1,1,411
3116,58,13,8475.32,3,4,4,344
3117,56,11,6822.349999999999,3,3,3,333
3118,44,7,5635.35,3,1,2,312
3119,41,12,7978.23,3,4,3,343
3120,223,14,7858.78,1,4,3,143
3121,330,7,2584.61,1,1,1,111
3122,32,12,7344.51,4,4,3,443
3123,43,13,9755.58,3,4,4,344
3124,130,8,7233.03,2,2,3,223
3125,82,8,6272.45,2,2,3,223
3126,31,11,8137.84,4,3,3,433
3127,89,12,9424.130000000001,2,4,4,244
3128,120,8,3168.8399999999997,2,2,1,221
3129,139,8,7948.82,2,2,3,223
3130,29,11,17940.45,4,3,4,434
3131,184,9,7131.89,1,2,3,123
3132,68,7,3236.77,3,1,1,311
3133,72,17,13335.199999999999,3,4,4,344
3134,95,12,5852.83,2,4,2,242
3135,56,16,12104.66,3,4,4,344
3136,115,13,10025.11,2,4,4,244
3137,221,10,11589.1,1,3,4,134
3138,114,10,8220.68,2,3,3,233
3139,3,18,10362.17,4,4,4,444
3140,121,14,8653.5,2,4,4,244
3141,297,6,4664.17,1,1,2,112
3142,134,7,7866.16,2,1,3,213
3143,54,8,3334.19,3,2,1,321
3144,276,14,6461.72,1,4,3,143
3145,27,6,1608.42,4,1,1,411
3146,33,9,8312.2,4,2,4,424
3147,107,9,8030.73,2,2,3,223
3148,113,10,4730.12,2,3,2,232
3149,62,12,9233.43,3,4,4,344
3150,260,3,2208.5699999999997,1,1,1,111
3151,253,8,3609.82,1,2,1,121
3152,12,12,5301.7,4,4,2,442
3153,142,13,7590.87,2,4,3,243
3154,35,15,6159.66,3,4,3,343
3155,37,8,4109.17,3,2,1,321
3156,41,7,4473.99,3,1,2,312
3157,11,18,8314.94,4,4,4,444
3158,268,6,4448.2699999999995,1,1,2,112
3159,234,6,6940.18,1,1,3,113
3160,231,6,4733.67,1,1,2,112
3161,109,10,4473.24,2,3,2,232
3162,48,10,6524.14,3,3,3,333
3163,16,6,3177.91,4,1,1,411
3164,80,9,9179.32,2,2,4,224
3165,1,6,9698.369999999999,4,1,4,414
3166,172,13,9290.52,1,4,4,144
3167,93,9,3532.61,2,2,1,221
3168,60,10,4782.52,3,3,2,332
3169,6,20,14383.47,4,4,4,444
3170,28,9,5440.46,4,2,2,422
3171,84,10,5158.65,2,3,2,232
3172,110,11,3877.53,2,3,1,231
3173,25,13,3508.47,4,4,1,441
3174,84,9,6476.49,2,2,3,223
3175,159,11,13472.970000000001,1,3,4,134
3176,151,9,5848.62,2,2,2,222
3177,124,8,3960.6,2,2,1,221
3178,239,7,2980.31,1,1,1,111
3179,31,7,2605.59,4,1,1,411
3180,24,7,5167.17,4,1,2,412
3181,2,12,7018.76,4,4,3,443
3182,52,10,6867.52,3,3,3,333
3183,154,10,4615.48,1,3,2,132
3184,110,7,5081.65,2,1,2,212
3185,15,10,6741.58,4,3,3,433
3186,98,10,5145.009999999999,2,3,2,232
3187,234,4,3001.54,1,1,1,111
3188,47,9,5333.62,3,2,2,322
3189,49,21,13781.03,3,4,4,344
3190,110,5,4997.219999999999,2,1,2,212
3191,228,6,2285.32,1,1,1,111
3192,26,9,6866.91,4,2,3,423
3193,47,11,7791.179999999999,3,3,3,333
3194,88,17,9171.47,2,4,4,244
3195,2,10,5404.9,4,3,2,432
3196,154,9,7629.33,1,2,3,123
3197,33,8,5181.72,4,2,2,422
3198,18,11,9097.76,4,3,4,434
3199,7,8,5332.29,4,2,2,422
3200,109,6,3176.6800000000003,2,1,1,211
3201,228,5,6519.73,1,1,3,113
3202,708,7,5830.5199999999995,1,1,2,112
3203,274,8,4893.3,1,2,2,122
3204,150,11,9632.35,2,3,4,234
3205,8,13,8124.64,4,4,3,443
3206,198,9,5487.91,1,2,2,122
3207,43,9,8192.59,3,2,3,323
3208,28,10,6724.58,4,3,3,433
3209,7,8,3843.96,4,2,1,421
3210,97,6,2614.4,2,1,1,211
3211,56,13,9801.41,3,4,4,344
3212,34,8,6215.459999999999,3,2,3,323
3213,62,12,7602.3,3,4,3,343
3214,129,11,5693.610000000001,2,3,2,232
3215,120,16,12887.92,2,4,4,244
3216,3,13,5114.27,4,4,2,442
3217,57,8,3278.98,3,2,1,321
3218,51,13,8710.5,3,4,4,344
3219,86,11,9312.33,2,3,4,234
3220,84,9,2486.0,2,2,1,221
3221,138,6,4858.87,2,1,2,212
3222,249,5,4047.11,1,1,1,111
3223,134,10,6527.03,2,3,3,233
3224,95,13,5639.92,2,4,2,242
3225,356,8,4637.65,1,2,2,122
3226,33,17,11394.26,4,4,4,444
3227,65,15,8374.99,3,4,4,344
3228,30,15,8942.43,4,4,4,444
3229,200,8,2731.96,1,2,1,121
3230,281,11,7355.0599999999995,1,3,3,133
3231,256,10,5322.52,1,3,2,132
3232,4,11,3644.86,4,3,1,431
3233,276,10,7623.14,1,3,3,133
3234,316,6,2734.96,1,1,1,111
3235,68,10,8335.380000000001,3,3,4,334
3236,140,6,4685.89,2,1,2,212
3237,40,12,15068.22,3,4,4,344
3238,7,11,6177.01,4,3,3,433
3239,70,3,1950.35,3,1,1,311
3240,3,8,4189.29,4,2,1,421
3241,95,11,8704.16,2,3,4,234
3242,73,4,1532.26,3,1,1,311
3243,76,12,3336.38,3,4,1,341
3244,74,12,16282.07,3,4,4,344
3245,253,6,1804.51,1,1,1,111
3246,80,8,3152.81,2,2,1,221
3247,42,8,3083.02,3,2,1,321
3248,111,7,4043.15,2,1,1,211
3249,9,5,6561.39,4,1,3,413
3250,243,10,5126.86,1,3,2,132
3251,66,7,4402.35,3,1,2,312
3252,138,11,7973.41,2,3,3,233
3253,55,5,4065.24,3,1,1,311
3254,384,8,3146.8199999999997,1,2,1,121
3255,89,10,4971.03,2,3,2,232
3256,262,8,3697.6200000000003,1,2,1,121
3257,70,6,5110.08,3,1,2,312
3258,275,8,5264.93,1,2,2,122
3259,10,10,4228.28,4,3,1,431
3260,39,5,8064.7699999999995,3,1,3,313
3261,21,10,6306.15,4,3,3,433
3262,30,12,6211.429999999999,4,4,3,443
3263,118,7,1469.05,2,1,1,211
3264,106,7,2059.25,2,1,1,211
3265,99,10,4347.64,2,3,2,232
3266,30,12,7252.860000000001,4,4,3,443
3267,229,6,3033.16,1,1,1,111
3268,49,10,3287.47,3,3,1,331
3269,27,7,3239.25,4,1,1,411
3270,34,11,9055.14,3,3,4,334
3271,102,8,8641.279999999999,2,2,4,224
3272,22,13,5527.63,4,4,2,442
3273,5,7,2438.54,4,1,1,411
3274,489,6,4177.62,1,1,1,111
3275,194,9,9166.54,1,2,4,124
3276,214,6,5505.04,1,1,2,112
3277,84,8,9516.73,2,2,4,224
3278,26,9,6350.700000000001,4,2,3,423
3279,132,7,3596.0299999999997,2,1,1,211
3280,287,5,3699.91,1,1,1,111
3281,20,14,13059.29,4,4,4,444
3282,8,9,2943.0299999999997,4,2,1,421
3283,78,14,9616.64,2,4,4,244
3284,4,16,9698.21,4,4,4,444
3285,88,10,8282.880000000001,2,3,4,234
3286,2,22,12546.14,4,4,4,444
3287,64,17,8099.21,3,4,3,343
3288,17,10,3607.52,4,3,1,431
3289,112,7,4567.07,2,1,2,212
3290,10,17,11036.13,4,4,4,444
3291,11,11,6013.08,4,3,2,432
3292,15,8,7402.049999999999,4,2,3,423
3293,47,12,8968.73,3,4,4,344
3294,113,16,7914.91,2,4,3,243
3295,68,6,3074.7799999999997,3,1,1,311
3296,110,16,11447.12,2,4,4,244
3297,177,8,2541.82,1,2,1,121
3298,36,13,9469.5,3,4,4,344
3299,305,12,10642.039999999999,1,4,4,144
3300,38,12,7219.46,3,4,3,343
3301,132,10,5854.37,2,3,2,232
3302,75,8,3730.89,3,2,1,321
3303,46,8,3528.66,3,2,1,321
3304,235,14,10573.64,1,4,4,144
3305,1,12,6868.71,4,4,3,443
3306,18,3,2605.5299999999997,4,1,1,411
3307,81,11,10623.26,2,3,4,234
3308,51,8,3597.1400000000003,3,2,1,321
3309,6,10,5260.11,4,3,2,432
3310,166,9,4178.46,1,2,1,121
3311,21,8,6383.22,4,2,3,423
3312,63,10,7925.25,3,3,3,333
3313,83,9,4441.46,2,2,2,222
3314,49,9,6012.76,3,2,2,322
3315,18,8,3747.48,4,2,1,421
3316,94,9,8926.63,2,2,4,224
3317,26,10,9607.97,4,3,4,434
3318,187,10,4935.51,1,3,2,132
3319,339,10,12760.99,1,3,4,134
3320,72,12,3072.77,3,4,1,341
3321,681,2,631.9499999999999,1,1,1,111
3322,37,12,4851.9,3,4,2,342
3323,28,14,10987.41,4,4,4,444
3324,54,6,3397.99,3,1,1,311
3325,212,4,2552.78,1,1,1,111
3326,26,17,9051.83,4,4,4,444
3327,411,5,3063.6099999999997,1,1,1,111
3328,4,10,4421.16,4,3,2,432
3329,6,7,3548.22,4,1,1,411
3330,203,6,2912.4900000000002,1,1,1,111
3331,3,7,7127.299999999999,4,1,3,413
3332,21,17,11006.68,4,4,4,444
3333,38,14,7098.71,3,4,3,343
3334,2,12,8209.51,4,4,3,443
3335,155,11,3524.87,1,3,1,131
3336,61,5,5675.22,3,1,2,312
3337,124,8,4163.7699999999995,2,2,1,221
3338,52,10,4234.94,3,3,1,331
3339,113,11,6622.4400000000005,2,3,3,233
3340,98,12,7066.8,2,4,3,243
3341,26,5,4649.900000000001,4,1,2,412
3342,101,10,6791.93,2,3,3,233
3343,104,7,6122.07,2,1,3,213
3344,138,7,2750.06,2,1,1,211
3345,104,12,5585.41,2,4,2,242
3346,21,11,5893.82,4,3,2,432
3347,81,13,4889.96,2,4,2,242
3348,68,9,4195.51,3,2,1,321
3349,62,9,4426.889999999999,3,2,2,322
3350,84,10,8255.34,2,3,4,234
3351,75,10,5060.9,3,3,2,332
3352,130,11,9496.55,2,3,4,234
3353,223,5,2922.17,1,1,1,111
3354,246,10,8986.91,1,3,4,134
3355,42,11,4453.11,3,3,2,332
3356,34,11,6613.88,3,3,3,333
3357,183,7,5952.82,1,1,2,112
3358,98,7,5890.4,2,1,2,212
3359,178,10,3460.8,1,3,1,131
3360,32,10,5229.23,4,3,2,432
3361,463,7,6882.61,1,1,3,113
3362,22,19,14610.45,4,4,4,444
3363,22,8,6980.79,4,2,3,423
3364,265,8,3916.62,1,2,1,121
3365,119,9,3456.31,2,2,1,221
3366,50,3,342.5,3,1,1,311
3367,70,5,4718.8,3,1,2,312
3368,1,12,4118.49,4,4,1,441
3369,78,10,5563.01,2,3,2,232
3370,125,10,5112.21,2,3,2,232
3371,23,5,2282.4799999999996,4,1,1,411
3372,176,9,6080.45,1,2,3,123
3373,134,10,10139.65,2,3,4,234
3374,100,9,7513.2,2,2,3,223
3375,27,19,7665.3099999999995,4,4,3,443
3376,76,10,4842.219999999999,3,3,2,332
3377,157,6,2691.78,1,1,1,111
3378,235,6,2533.99,1,1,1,111
3379,111,8,4693.85,2,2,2,222
3380,176,4,1857.2800000000002,1,1,1,111
3381,197,7,5091.740000000001,1,1,2,112
3382,173,11,2376.17,1,3,1,131
3383,131,8,4445.889999999999,2,2,2,222
3384,309,4,1706.85,1,1,1,111
3385,91,8,5125.5,2,2,2,222
3386,261,10,6889.92,1,3,3,133
3387,129,11,7603.76,2,3,3,233
3388,91,12,5348.22,2,4,2,242
3389,20,15,11313.65,4,4,4,444
3390,3,9,9201.29,4,2,4,424
3391,49,7,1965.4099999999999,3,1,1,311
3392,49,9,8319.17,3,2,4,324
3393,182,9,4142.19,1,2,1,121
3394,9,10,7734.79,4,3,3,433
3395,155,6,4236.26,1,1,1,111
3396,74,7,2314.61,3,1,1,311
3397,8,10,5645.860000000001,4,3,2,432
3398,52,11,12300.92,3,3,4,334
3399,58,8,4920.81,3,2,2,322
3400,305,9,2652.66,1,2,1,121
3401,43,10,3512.99,3,3,1,331
3402,101,13,8116.01,2,4,3,243
3403,131,9,3663.14,2,2,1,221
3404,196,3,2388.39,1,1,1,111
3405,97,11,6313.88,2,3,3,233
3406,150,9,5676.57,2,2,2,222
3407,93,8,4029.88,2,2,1,221
3408,247,4,703.98,1,1,1,111
3409,154,9,4918.0599999999995,1,2,2,122
3410,9,9,9751.960000000001,4,2,4,424
3411,312,10,4968.900000000001,1,3,2,132
3412,122,10,5784.0,2,3,2,232
3413,122,9,7393.99,2,2,3,223
3414,79,9,3664.37,2,2,1,221
3415,505,7,5777.4800000000005,1,1,2,112
3416,61,13,7678.08,3,4,3,343
3417,266,7,4310.65,1,1,2,112
3418,117,9,4277.31,2,2,1,221
3419,177,13,5724.030000000001,1,4,2,142
3420,191,9,6049.38,1,2,3,123
3421,45,6,3577.62,3,1,1,311
3422,57,14,11611.07,3,4,4,344
3423,264,9,3985.62,1,2,1,121
3424,97,9,8611.86,2,2,4,224
3425,103,13,10213.22,2,4,4,244
3426,20,10,12003.07,4,3,4,434
3427,20,11,5644.16,4,3,2,432
3428,21,10,7953.67,4,3,3,433
3429,157,9,3956.45,1,2,1,121
3430,169,9,5562.2699999999995,1,2,2,122
3431,117,8,6120.59,2,2,3,223
3432,64,16,11389.45,3,4,4,344
3433,17,12,6742.92,4,4,3,443
3434,140,8,2060.39,2,2,1,221
3435,44,11,6011.240000000001,3,3,2,332
3436,20,6,2498.23,4,1,1,411
3437,22,7,3251.26,4,1,1,411
3438,27,14,10582.5,4,4,4,444
3439,221,10,6972.259999999999,1,3,3,133
3440,72,10,3504.3599999999997,3,3,1,331
3441,240,6,3387.95,1,1,1,111
3442,148,11,7826.39,2,3,3,233
